bundle_id,product_ids,product_count,product_names,categories,movement_labels,fast_product_count,medium_product_count,slow_product_count,fp_growth_support,pair_support,avg_pair_confidence,avg_pair_lift,graph_density,connected_edges,test_exact_support,test_attachment_rate_2_plus,test_attachment_rate,test_average_overlap,test_lift,estimated_bundle_retail_price,estimated_bundle_profit,base_bundle_score,source
165,"1449,1478,1854,2378,3066",5,Milo Drink 180ml|White Sugar 1kg (Pkt)|CBL Nice Biscuits  100g|Zesta Tea (BOPF) 390g|MD WoodApple Jam 300g,Beverages|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Slow,4,0,1,0.030397281002420562,0.02664515350744918,0.6817017391423871,13.492725020606613,0.8,8,0.0002358490566037736,0.049528301886792456,0.03490566037735849,0.27735849056603773,16526.58888277476,1370.0,112.49000000000001,0.8187316759656977,adaptive_fp_growth_fast_slow
166,"1188,2501,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|Magic Fantastick 75ml|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.018083117196453346,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.038679245283018866,0.026415094339622643,0.19882075471698113,0.0,990.0,82.25,0.8186349836449359,adaptive_fp_growth_fast_slow
167,"1023,1188,2512,2622,3034,3080",6,Sensodyne 40g|Baby Diaper (Softlove) 4pcs /L|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.01807105374268653,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.038679245283018866,0.026415094339622643,0.19811320754716982,0.0,1125.0,82.25,0.8186290874185208,adaptive_fp_growth_fast_slow
168,"1188,2225,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|Royal Candles (large)|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.018103222952731368,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.038679245283018866,0.026415094339622643,0.19787735849056604,0.0,1235.0,192.25,0.8186271220097158,adaptive_fp_growth_fast_slow
169,"1188,2512,2622,3034,3080,3133",6,Baby Diaper (Softlove) 4pcs /L|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml|Marvel Tampons Heavy flow,Baby & Kids|General Grocery,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.02472011957206835,0.018071053742686527,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.038679245283018866,0.026415094339622643,0.19787735849056604,0.0,1815.0,279.25,0.8186271220097158,adaptive_fp_growth_fast_slow
170,"1122,2003,2008,2056,2279",5,Vaseline Sun+ 100ml|Ocean Star Canned Fish 155g|Marina Coconut Oil 350ml|Maggi Coconut Milk Powder 125g|Araliya Premium Samba Rice 1kg,"Cooking Essentials|Dairy & Chilled|General Grocery|Meat, Fish & Frozen|Staples & Dry Groceries",Slow|Fast|Fast|Fast|Fast,4,0,1,0.03140519130627099,0.019132637674166113,0.7837597768131548,18.650682039387036,1.0,10,0.0,0.03278301886792453,0.03207547169811321,0.20731132075471698,0.0,1872.0,185.38,0.8185875514276337,adaptive_fp_growth_fast_slow
171,"1374,1496,2020,2045",4,Ninja Mosquito Control Liquid+Machine|Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|Edinborough Tomato Sauce 405g,Cooking Essentials|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Slow|Fast|Fast|Fast,3,0,1,0.03138307497436517,0.015833283068942636,0.8399723066820174,21.9628312653581,1.0,6,0.0,0.03136792452830189,0.029952830188679246,0.14622641509433962,0.0,1440.0,152.0,0.8182835818513593,adaptive_fp_growth_fast_slow
172,"1123,1496,2020,2045",4,Vaseline Cocoa 100ml|Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|Edinborough Tomato Sauce 405g,Cooking Essentials|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Slow|Fast|Fast|Fast,3,0,1,0.03138307497436517,0.015813177312664618,0.8399723066820174,21.9628312653581,1.0,6,0.0,0.03136792452830189,0.029952830188679246,0.14599056603773586,0.0,1510.0,112.0,0.8182806337381517,adaptive_fp_growth_fast_slow
173,"1496,1940,2020,2045",4,Tiara Layer Cake (Chocolate)310g|britol super 45g|Harischandra Noodles 400g (2minutes)|Edinborough Tomato Sauce 405g,Cooking Essentials|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Slow|Fast|Fast,3,0,1,0.03138307497436517,0.01582323019080363,0.8399723066820174,21.9628312653581,1.0,6,0.0002358490566037736,0.03136792452830189,0.029952830188679246,0.14575471698113207,3062.5949615075424,700.0,103.0,0.8182776856249442,adaptive_fp_growth_fast_slow
174,"1496,2020,2045,2184",4,Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|Edinborough Tomato Sauce 405g|Wijaya Fenugreek 100g,Cooking Essentials|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Slow,3,0,1,0.03138307497436517,0.015813177312664618,0.8399723066820174,21.9628312653581,1.0,6,0.0,0.03136792452830189,0.029952830188679246,0.14575471698113207,0.0,740.0,110.0,0.8182776856249442,adaptive_fp_growth_fast_slow
175,"1496,2020,2045,2358",4,Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|Edinborough Tomato Sauce 405g|Iodex Head Fast 18g,Cooking Essentials|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Slow,3,0,1,0.03138307497436517,0.015813177312664618,0.8399723066820174,21.9628312653581,1.0,6,0.0,0.03136792452830189,0.029952830188679246,0.14575471698113207,0.0,920.0,126.64,0.8182776856249442,adaptive_fp_growth_fast_slow
176,"1496,2020,2045,2638",4,Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|Edinborough Tomato Sauce 405g|Champion (Cool Mint) 90g,Cooking Essentials|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Slow,3,0,1,0.03138307497436517,0.015843335947081653,0.8399723066820174,21.9628312653581,1.0,6,0.0,0.03136792452830189,0.029952830188679246,0.14575471698113207,0.0,745.0,105.12,0.8182776856249442,adaptive_fp_growth_fast_slow
177,"1496,2020,2045,2866",4,Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|Edinborough Tomato Sauce 405g|Marmite 100g,Cooking Essentials|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Slow,3,0,1,0.03138307497436517,0.015813177312664618,0.8399723066820174,21.9628312653581,1.0,6,0.0,0.03136792452830189,0.029952830188679246,0.14575471698113207,0.0,1365.0,157.0,0.8182776856249442,adaptive_fp_growth_fast_slow
178,"1473,1496,2020,2045",4,Nescafe Classic 50g|Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|Edinborough Tomato Sauce 405g,Cooking Essentials|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Slow|Fast|Fast|Fast,3,0,1,0.03138307497436517,0.01582323019080363,0.8399723066820174,21.9628312653581,1.0,6,0.0,0.03136792452830189,0.029952830188679246,0.1455188679245283,0.0,1530.0,142.0,0.8182747375117366,adaptive_fp_growth_fast_slow
179,"1496,2020,2068,2118",4,Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|CocaCola 1050ml|Signal Deep Clean (T.B),General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Slow,3,0,1,0.031379053823109564,0.015762912921969564,0.8458917042270713,22.359270095340335,1.0,6,0.0,0.03089622641509434,0.029952830188679246,0.15306603773584906,0.0,783.0,94.96000000000001,0.8181956660114192,adaptive_fp_growth_fast_slow
180,"1122,2003,2008,2056",4,Vaseline Sun+ 100ml|Ocean Star Canned Fish 155g|Marina Coconut Oil 350ml|Maggi Coconut Milk Powder 125g,"Cooking Essentials|Dairy & Chilled|General Grocery|Meat, Fish & Frozen",Slow|Fast|Fast|Fast,3,0,1,0.03140921245752659,0.016004181997305827,0.7808748758401404,18.454856982088447,1.0,6,0.0,0.03278301886792453,0.03207547169811321,0.16816037735849057,0.0,1722.0,175.38,0.8181837077911156,adaptive_fp_growth_fast_slow
181,"1188,1374,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|Ninja Mosquito Control Liquid+Machine|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.018083117196453346,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19858490566037737,0.0,1665.0,122.25,0.8181023578587724,adaptive_fp_growth_fast_slow
182,"1188,1394,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|S P Balm 3g|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|Health & Medicine,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.01806703259143093,0.7927473752429686,24.344518611092706,1.0,15,0.0002358490566037736,0.03844339622641509,0.026415094339622643,0.19858490566037737,2295085.2355279606,945.0,77.25,0.8181023578587724,adaptive_fp_growth_fast_slow
183,"1188,2458,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|Rathna Stapler pins|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.01807105374268653,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19834905660377358,0.0,950.0,80.25,0.8181003924499674,adaptive_fp_growth_fast_slow
184,"1122,1188,2512,2622,3034,3080",6,Vaseline Sun+ 100ml|Baby Diaper (Softlove) 4pcs /L|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.01806703259143093,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19811320754716982,0.0,1905.0,197.63,0.8180984270411623,adaptive_fp_growth_fast_slow
185,"1188,1614,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|Bic 3|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.01806703259143093,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19787735849056604,0.0,1015.0,84.25,0.8180964616323573,adaptive_fp_growth_fast_slow
186,"1188,2124,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|Vaseline Healthy Bright 100ml|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.01806703259143093,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19787735849056604,0.0,1175.0,113.91,0.8180964616323573,adaptive_fp_growth_fast_slow
187,"1188,2418,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|Yardley Body Spray (Original)|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.01807909604519774,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19787735849056604,0.0,1655.0,183.25,0.8180964616323573,adaptive_fp_growth_fast_slow
188,"1188,2512,2622,3034,3080,3217",6,Baby Diaper (Softlove) 4pcs /L|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml|Nangrow 4/ 3-5 years children,Baby & Kids|General Grocery,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.02472011957206835,0.018067032591430925,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19787735849056604,0.0,2815.0,260.53999999999996,0.8180964616323573,adaptive_fp_growth_fast_slow
189,"1188,1307,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|BIO Clean (Floral) 200ml|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.018091159498964553,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19764150943396228,0.0,1030.0,82.71,0.8180944962235522,adaptive_fp_growth_fast_slow
190,"1188,1642,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|Jelo Cocoa Powder 50g|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.018075074893942132,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19764150943396228,0.0,1040.0,87.25,0.8180944962235522,adaptive_fp_growth_fast_slow
191,"1188,1957,2512,2622,3034,3080",6,Baby Diaper (Softlove) 4pcs /L|MD Mango Chutney 460g|Pears Baby Soap (Aloevera) 95g|Baby Cheramy Baby Cologne 50ml|Pears Baby Cream 50ml|BabyCheramy Moisturizes & Cares Baby Shampoo 100ml,Baby & Kids|General Grocery,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.02472011957206835,0.01806703259143093,0.7927473752429686,24.344518611092706,1.0,15,0.0,0.03844339622641509,0.026415094339622643,0.19764150943396228,0.0,1245.0,102.25,0.8180944962235522,adaptive_fp_growth_fast_slow
192,"1404,1496,2020,2068",4,Kellogg's Chocos 110g|Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|CocaCola 1050ml,General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Slow|Fast|Fast|Fast,3,0,1,0.031379053823109564,0.015793071556386595,0.8458917042270713,22.359270095340335,1.0,6,0.0,0.030660377358490566,0.029952830188679246,0.1535377358490566,0.0,970.0,114.0,0.8176709018604759,adaptive_fp_growth_fast_slow
193,"1496,2020,2068,3002",4,Tiara Layer Cake (Chocolate)310g|Harischandra Noodles 400g (2minutes)|CocaCola 1050ml|Sun Crush Lemon Lime 250ml,General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Slow,3,0,1,0.031379053823109564,0.015762912921969564,0.8458917042270713,22.359270095340335,1.0,6,0.0,0.030660377358490566,0.029952830188679246,0.15283018867924528,0.0,860.0,94.0,0.8176620575208532,adaptive_fp_growth_fast_slow
194,"1404,1496,1635,2020",4,Kellogg's Chocos 110g|Tiara Layer Cake (Chocolate)310g|Ritzbury  Chunky-Choc (Classic)200g|Harischandra Noodles 400g (2minutes),General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Slow|Fast|Fast|Fast,3,0,1,0.031377043247481765,0.015783018678247582,0.8460682194961928,22.368812578858297,1.0,6,0.0,0.030424528301886793,0.029952830188679246,0.15377358490566037,0.0,890.0,116.0,0.8171696668866931,adaptive_fp_growth_fast_slow
195,"1496,1635,1770,2020",4,Tiara Layer Cake (Chocolate)310g|Ritzbury  Chunky-Choc (Classic)200g|Keells Chicken Bockwurst 400g|Harischandra Noodles 400g (2minutes),"General Grocery|Meat, Fish & Frozen|Snacks & Confectionery|Staples & Dry Groceries",Fast|Fast|Slow|Fast,3,0,1,0.031377043247481765,0.015772965800108573,0.8460682194961928,22.368812578858297,1.0,6,0.0002358490566037736,0.030424528301886793,0.029952830188679246,0.15306603773584906,4003.5126906454025,1129.0,130.0,0.8171608225470705,adaptive_fp_growth_fast_slow
196,"1496,1635,2020,3002",4,Tiara Layer Cake (Chocolate)310g|Ritzbury  Chunky-Choc (Classic)200g|Harischandra Noodles 400g (2minutes)|Sun Crush Lemon Lime 250ml,General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Slow,3,0,1,0.031377043247481765,0.01575286004383055,0.8460682194961928,22.368812578858297,1.0,6,0.0,0.030424528301886793,0.029952830188679246,0.15306603773584906,0.0,780.0,96.0,0.8171608225470705,adaptive_fp_growth_fast_slow
197,"1416,1487,1655,1822,1836,1853",6,Highland  Vanilla Milk 180ml|Lactogen 1|Motha Icing Sugar 250g|CBL Sun Cracker 95g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g,Cooking Essentials|Dairy & Chilled|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.024800450368940637,0.008129906163563199,0.6787622607050067,19.29874769442543,0.9333333333333333,14,0.0,0.038679245283018866,0.036556603773584904,0.18254716981132074,0.0,1440.0,125.8,0.8167553768416,adaptive_fp_growth_fast_slow
198,"1416,1655,1822,1836,1853,2949",6,Highland  Vanilla Milk 180ml|Motha Icing Sugar 250g|CBL Sun Cracker 95g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g|Prima Hot Dog Bun 100g,Cooking Essentials|Dairy & Chilled|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.024800450368940637,0.008142831292599071,0.6787622607050067,19.29874769442543,0.9333333333333333,14,0.0,0.03844339622641509,0.036556603773584904,0.18231132075471698,0.0,1050.0,115.8,0.8162227510554365,adaptive_fp_growth_fast_slow
199,"1122,1449,1478,2056,2378",5,Vaseline Sun+ 100ml|Milo Drink 180ml|White Sugar 1kg (Pkt)|Maggi Coconut Milk Powder 125g|Zesta Tea (BOPF) 390g,Beverages|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Slow|Fast|Fast|Fast|Fast,4,0,1,0.029210312912586873,0.021044695096206042,0.6627819453849021,13.15195414846382,1.0,10,0.0002358490566037736,0.03679245283018868,0.034669811320754716,0.23349056603773585,34774.69744083856,2120.0,222.47,0.8162097446379241,adaptive_fp_growth_fast_slow
200,"1166,2658,3018,3055,3060,3195",6,Dove Shampoo (Intense) 180ml|Dettol Hand Sanitiser 50ml|LifeBuoy Shampoo 175ml|Signal Toothpaste 120g|Signal Triple Clean Adult Toothbrush|Rexona Jasmine & olive oil Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.029569334700524762,0.0198363391438969,0.8724729879069725,25.397797321691847,1.0,15,0.0002358490566037736,0.030660377358490566,0.027358490566037737,0.19693396226415094,1713778.5248413333,1540.0,176.1,0.8148941400099453,adaptive_fp_growth_fast_slow
201,"1166,1371,3018,3055,3060,3195",6,Dove Shampoo (Intense) 180ml|Mortein Mosquito Control Liquid+Machine|LifeBuoy Shampoo 175ml|Signal Toothpaste 120g|Signal Triple Clean Adult Toothbrush|Rexona Jasmine & olive oil Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.029569334700524762,0.01985644490017492,0.8724729879069725,25.397797321691847,1.0,15,0.0,0.030424528301886793,0.027358490566037737,0.19669811320754718,0.0,2130.0,234.28,0.8143615142237818,adaptive_fp_growth_fast_slow
202,"1166,1200,3018,3055,3060,3195",6,Dove Shampoo (Intense) 180ml|Eva Dritex Wings 20p|LifeBuoy Shampoo 175ml|Signal Toothpaste 120g|Signal Triple Clean Adult Toothbrush|Rexona Jasmine & olive oil Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.029569334700524762,0.019820254538874482,0.8724729879069725,25.397797321691847,1.0,15,0.0,0.030424528301886793,0.027358490566037737,0.1957547169811321,0.0,1605.0,188.17000000000002,0.8143536525885617,adaptive_fp_growth_fast_slow
203,"1125,1496,1626,1854,2069,2478",6,Vaseline Healthy 100ml|Tiara Layer Cake (Chocolate)310g|Ritzbury Milk Chocolate 45g|CBL Nice Biscuits  100g|CocaCola 1.5L|Ritzbury Chocolate (Peanut) 45g,Dairy & Chilled|General Grocery|Snacks & Confectionery,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.013125651094247265,0.013214508313730222,0.5177880254807543,16.0213527222907,0.8,12,0.0,0.052830188679245285,0.04929245283018868,0.3259433962264151,0.0,1190.0,129.4,0.8142523233189685,adaptive_fp_growth_fast_slow
204,"1496,1626,1854,2069,2478,2851",6,Tiara Layer Cake (Chocolate)310g|Ritzbury Milk Chocolate 45g|CBL Nice Biscuits  100g|CocaCola 1.5L|Ritzbury Chocolate (Peanut) 45g|BIC Lighter,Dairy & Chilled|General Grocery|Snacks & Confectionery,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.013125651094247265,0.013214508313730222,0.5177880254807543,16.0213527222907,0.8,12,0.0,0.052830188679245285,0.04929245283018868,0.325,0.0,1070.0,132.0,0.8142444616837483,adaptive_fp_growth_fast_slow
205,"1123,1166,3018,3055,3060,3195",6,Vaseline Cocoa 100ml|Dove Shampoo (Intense) 180ml|LifeBuoy Shampoo 175ml|Signal Toothpaste 120g|Signal Triple Clean Adult Toothbrush|Rexona Jasmine & olive oil Soap 80g,General Grocery|Personal Care,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.029569334700524762,0.019824275690130084,0.8724729879069725,25.397797321691847,1.0,15,0.0,0.03018867924528302,0.027358490566037737,0.19622641509433963,0.0,2120.0,164.28,0.8138269230288133,adaptive_fp_growth_fast_slow
206,"1166,1397,3018,3055,3060,3195",6,Dove Shampoo (Intense) 180ml|Link Paspanguwa 23g|LifeBuoy Shampoo 175ml|Signal Toothpaste 120g|Signal Triple Clean Adult Toothbrush|Rexona Jasmine & olive oil Soap 80g,General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.029569334700524762,0.019820254538874482,0.8724729879069725,25.397797321691847,1.0,15,0.0,0.03018867924528302,0.027358490566037737,0.19622641509433963,0.0,1400.0,169.28,0.8138269230288133,adaptive_fp_growth_fast_slow
